well_id,unsup_score
a4b9b6c969ed4f808c217a1e1b8f5f6f,0.35000
a55bcc06b1ff4b43bc827b8e903e1a57,0.45000
a5eab397f611490cab081f34c38d61d4,0.00000
a5f85a78e3fc48788ff95b8b28eb334a,1.17600
a60b518a635b44c28022438b2a5eb3d8,0.35000
a631381fee83432ab7658c474b0558ce,0.35000
a689119fdd3d46a3a7b12c093c79f31e,0.00000
a68c04908e70454fbf93c673414a6fe8,0.00000
a6d3c219b70447e5875f38bbacc53248,1.36200
a78e207726ac48a996954a994430f518,0.35000
a7e4b87fd1df4999840057ca8631453f,0.00000
a8bda776bcf244778b54fba355385518,0.70000
a93a88d2e33c4ec6ad1ab4e2ae797dce,0.00000
a9fe7a3ca047416aa1b4a2e9d57f57bd,0.00000
aa3060f71db741ac99eb5d9e81895130,0.35000
aa3727c0c7ca4a29bb31a55b49419be6,0.00000
aa4c813d35a24336bf10bcb7252ccd6e,0.00000
ab151fef037744ea9939c0d6b26d42c4,0.35000
ab6d2876e70c4dca98d2c304ec6186d6,0.00000
ab6eb6b2dd9a4fc792d5839ae0445036,0.45000
ab7e57dd6ebf4f6c855cda050494db0a,0.00000
ac3e3f35d2454febae8be2f6b169d92b,0.00000
ac4d195ed6ea4b1082e00b9852b80bf1,0.00000
ac734ca8f69b4b4bad5995659dd0b27a,0.45000
acdae78dc83b439baeda9e712a80bfec,0.00000
aceea6314f3c4573a6bc98dd34e1dba0,0.00000
ad85fcc34f3d4eb398ff5b2ac65455f1,0.00000
ae55584502e041d1b8e16b7392e70b56,0.35000
ae65b0fbc7614443b364781649807d67,0.00000
aeb56d260340458ea2e0b3bf2a116234,0.70000
aec5e600db654893b5d480ff583e2c52,1.10000
b0923d44342942248c191a8fc9d6a27e,0.35000
b103acab7951405290b8d757be9d4a0f,0.45000
b3900fb75e874b638828b3a9a44078be,0.00000
b3dfc0f711ed41f0a4d4bdba0810952a,1.11000
b3ec413567c942f9bbe1b6cfb6027473,0.45000
b42f4bc91f0d49ceaf464500f509d38b,0.96800
b5287b7f53eb44fe9f9ad7db306d52b9,0.00000
b5499bcc4ecd434886faa4fed2de2fc3,1.36200
b5814d1687524401980b0726d6f4cac5,0.70000
b599468a046045e9b9c8c2b9f700fa94,0.35000
b5e3be2ec4b54373a3d32b80a1fb148b,0.00000
b64d60a22d5d47bc81c5727143f0e0f9,1.10000
b6675b01f1f64cf9a0f4c4d6a2902942,0.35000
b77b9826eee942aebaba6c3cb8031016,0.00000
b7902bbcac7b4145ac6fd3e7707fdaf4,0.70000
b847ed7fee84449c8ac2d089a801fea3,0.00000
b91e78bb395d4daa9c2917f2a1c9c8f3,0.00000
b948bc838c114cc790dffa2c89ddacfa,1.10900
b9ca03ea3f844f239ae2839f0df6da8e,0.45000
ba5a477dc5f24f1993c3f76fa9212e21,0.00000
ba5a768403d743afa27a80795d3ee64b,1.45000
ba5e32d9fd1c41809bb610a487c83567,0.35000
ba6021fa3df94585ad34afb3d90534f0,0.35000
bad8b77631db4671a49c581b7ee4df82,0.00000
bad978d780e84eb8af1419c468e84d70,0.00000
bafc228eca614ed1a0cbec904ea8a24d,0.45000
bb23d425ae744c6d984bcb99ec315682,0.35000
bb2851ad35714dbeae4db5bd904f1969,0.45000
bb640c3dfc0f4376999ee9d20bff6e36,0.00000
bc1c4a67625149158ca58e06f2d4a66a,0.35000
bc9077d266c548b4b14c9909b3fcba51,1.10000
bc9843e32c134802a45343c9110b9796,0.00000
bcb5652be45f497da67ea459f75bbb6b,0.35000
bd3276400e6347d99a1c1119eae23734,0.35000
bdab7eddf2dc439093160a1777a54773,0.45000
be7aa9944e8e4c3c9eaf2f0121a963a6,0.70000
be7d21ed46d943a5a993855183b9fa1c,0.00000
beb6340dba134430a1447fa2672a7291,0.45000
bf1c19cbf1304e3686753bb8c0a2a91e,0.35000
bf3c6fe265dc4afa8cd035889eb4d61b,0.00000
c02404c20668405a9ab8b15770998ce6,0.35000
c092458894b14e259234749b5967e42c,2.00000
c0e45b8eeaf944c4826ef8cf49c395e2,0.45000
c19860ebf4274b2abf54aea18d770c0e,0.00000
c1e436c474d0419f820ce4a3fce2d6e5,1.45000
c255171f3cfc4b1db5ab3356e42c96e4,0.35000
c25a7d8b0a7d44ec8d39106ef96597dc,0.00000
c25fb6f564f34db99b3d19778b015dad,0.00000
c28d56baa82447d7b0c7a6e78c511867,0.45000
c3b8a9c281dc4f2ebcf3916ec085c13c,0.00000
c3dc22dbb58340a49d809eccea78e62d,0.00000
c3ede4a161d043549fa0000381074e05,0.45000
c3f165afa995483983440d61381a419c,0.35000
c4cb3d4c14ca4603a28e1d1d8b59b6d7,0.00000
c4d40331190249ef9c7302e3205cf08f,0.35000
c5cf0da7c29746138727e92524c9d4b0,0.45000
c5d33ed1b0b542f780bc711af2b02798,0.00000
c5e85d0e00084e9d9dbf07885d655a2e,1.72400
c5ebde0006154ccdaea6ddf5b2bbfc8c,1.25300
c66bb842523249c688670be88df81c8d,0.00000
c6b504ee43354b2e92a3756ea1164de0,0.00000
c6f461ac297441d0952fe980b23ea60c,0.45000
c7632c561b644b5ca2f3855c6cdf7cde,1.10000
c7a9efc1d26d42a1afd9895c2ab855a2,0.97800
c7d285dff2f3480ca91a42317323054e,1.25000
c81ee4a58ba34758a23bfe984cbbadaa,0.00000
c8814c53241f4a84b9194a462011bc51,0.00000
c8be3ea1476c4f069a34ec1a0daaa9db,0.00000
c96dd6f7cffc4e4bbda618df013ee2c1,0.00000
c978e883ef8f4c93b86f3f227ab7b926,0.45000
c99033dbe7bb4dad8951879a1ff57d7d,0.00000
c9a04491523f4fc98849cec3f648bdc1,0.45000
c9d166f7174640a7868a7d288ef14904,0.00000
c9f9cff411914d52b693d8baf118c3a0,0.94600
ca4637d32cec4e21a8d475aa720bf1df,0.70000
ca4689b32c4140ec8d9bc8818889150d,0.00000
ca4ab208f4a84389a1387b742d1c4b44,0.00000
ca81cc46eee04cefbe8d10f3356f8e59,0.45000
cc0a41e52dde476390e516a3a96ef843,0.90000
cc32ecc2d11d4bdf8318973b884cff14,0.00000
cc93dccb66794ef1923c6ceff7ccb7d7,0.90000
cd179675ae654f719c315e31d0200df4,0.45000
cd8100a5c3b64c6c9b8a2696043d0001,0.35000
cd85572c443e4383898c428f53f20b41,0.00000
cd8be522fa304b35a36f51a27e8c68be,0.00000
cded5e12318a4748b35946747bdbd5d2,0.00000
ce5da5a4e69a4047ac182de95c1bc6e5,0.70000
cef729da6e2d45849ac7832a5ca90a1e,0.35000
cf034af9d4914365b9a56d2a2288eedd,0.00000
cf27141d53de458d8f273e50c13e25c5,0.35000
cf7261e14ce44c4ab66a9a7667fafaf9,0.00000
d15dd0da7eb8430aa186a0a41fa36a5c,0.00000
d258d34b89454702a1a340a5e356a19f,0.35000
d2c0259526b34681931d9141dd509302,0.45000
d2d409e1b4454c59847a7c29e001eba7,0.35000
d3859c9ac5a547708bb04ba029387c62,0.35000
d3869d66b5ac437a8f7d0c94e94b826b,0.00000
d392e94908ac43249c1af8b2046d90ca,0.78100
d3a0f82db1f64f63adab91501dfd80ba,0.00000
d40f9485e4854480a9028425547fc569,0.00000
d429e0987e524e79947eff2a88bd9abc,0.80000
d4513e8e3a58465eb356902f90001af8,0.00000
d4dd572ac86847f1af539477d5e5e75d,1.40600
d502e4a05955466ab6b73765c8d5948f,0.00000
d51dce42be4c424280cb1185500926cd,0.00000
d5351619376e44789ab6afed2138b49d,0.45000
d5eea28cfe974dba84658931a3f32348,0.35000
d61843f86fb74ec285afbf79c3712fef,0.00000
d62c818a3cd6489a9ae40a8a5d6f9612,1.02300
d7358654c48a499990f3e16b17a15a20,1.25000
d75bd7093c354cb2aca568b446167f68,0.00000
d75e4d341b1b45848cf8b43da9175cc1,0.00000
d7a351d4fb6845e5bbd2442560c22e77,0.45000
d80f359ef2f94b1cab958713f14b2e3e,0.00000
d84b2b8a7fc84d51ad4b61bd33ea2ce9,0.35000
d867aaaf67a44a3c90950932f5852c16,0.00000
d8b53930357b40de9416dc5f27ffdbf9,0.45000
d8c06de7e4c3430cb3916f9b39d591dc,1.10000
d9220e31256f4cdaa1093e542649e1ac,0.00000
d935db9bde5e430faf09dee388a5c0f8,0.45000
d950bd5b60b74d18b48a39eb38fd3bfc,0.00000
d9a8c1c5b26e44598164582d63be77ae,1.10000
d9af0a2a425d4521b6017fb2f437a77d,0.35000
d9d42051df30442092e97169e6b88a33,0.00000
da397955a3b4458b8548f1a13462241a,0.00000
dad532c012a24bbe9ec6c1fbc52be0c8,0.45000
dba51c8b787542debeb171ae8f402031,0.00000
dbb3c3e2a8fa49c9b9281cbffed6e117,0.45000
dbc3928d388640f1bb0be566935ca726,0.35000
dc008fdf812840f0843ae1158a9bad74,0.00000
dc6186f7feec4a4999468cfffc5c138a,0.90000
dc8efa1e66d942cbb766fe31a202928f,0.35000
dd6fe4b5523549de8c5b4a897c33ee0c,0.35000
dd7149c9b3e7413c9f4fd737c8b59647,0.45000
dd78f723570e4d92913f2ae42fac440b,1.52800
dd96b61ad76f45f0918e5dee8a00dc3b,0.35000
dda638641ecd4f8f8032d4c3eaf7f259,0.00000
dda8ab952bdd4f7dad355d2bbe91d577,0.35000
de8ae31686cb48298598f23477513356,0.00000
deab90838f3e4e658c8d445ed3da06e5,0.00000
df9cde6697e0487490e190b75446ff39,1.27200
dfa0b9d8f41d48e7b031550f802867cd,1.55000
e006e096b0064fac817060d1153d0a3a,0.35000
e05ad52621c148fd9f137d77c5ba15cd,0.00000
e06e1b2f6bcb40f1a19d40f122ca336a,0.35000
e0828c75dd32475c995f338ed69a62f7,0.00000
e0d161f28e4f43cc941fe7e582f462d3,0.35000
e0eebb8388eb458fa26de7b58b79b281,0.80000
e12d898f973b46ddac9561f650a4a2fd,0.75900
e142872a7a7445a28b3a5750f5eb945f,1.25300
e17e396b443b487bbaf9f2f52d5041e2,0.45000
e182e0e5f2c94cb8bff34af8c35c99b1,0.45000
e213148df85d410a8ccd2a42d06a4108,0.00000
e2af8e4675984cb6870959229f610625,0.00000
e343a5cdaf1441368916f90e573f7ab6,0.35000
e35e88b0d8d44788a9f26057e89a377c,0.70000
e3fad88129ac4089b929a4883e260cc4,0.78100
e4057cee9d514914a33dd39fa1c54532,0.70000
e405b9ff70884e4daf8ac642ef9f128a,0.35000
e41a5a2a14ec47b088d53933d9597c26,0.45000
e48ea5ccbf4f4464bb30fd2706d1a9be,0.45000
e4f6d57887e647be8a15d685405bef52,1.10000
e502dbca325047b5a4495b8a0a0246ef,0.35000
e5b3fd61e33f42db9dcace8372d1eddc,0.45000
e5b90b7b56c743c9899bba81bd4417d3,0.00000
e60076b801b5448d9d27c6a21cebc3b0,0.35000
e660a77846784c28afc1c60e70d52108,0.79200
e69975de8dcb4235b4ab9b98d8a9e28d,0.35000
e760f94fa6cd456e9752205f39326387,0.78100
e7d794d2ef35467388a14e1a52f6aaad,0.35000
e863b973090b4b56927dc51c9aba00c5,0.00000
e8a2b69120d24722b3914f69fe4072aa,0.00000
e8a90ff5e9294000b4fc47b17e1ed153,0.35000
e8c01d1435f1417190ed81dd94115f59,0.91200
e95c8217b0d74e0786c77b6bf0af5043,0.35000
e9d553b99f7b4d9db6379d295a63f899,0.00000
ea30b3862f4c496cb5599a0d1567950e,1.49500
ea5fbc8600524681bea118669a649e92,0.00000
ea69e242e5df4cf3aac89a162390996a,0.90000
eace6fba055d477585f6e290db1664e0,0.00000
eacff8728ab4402590f56b835faac179,0.45000
ec51c597847442cc991e88d84d293496,0.00000
ec54c3af9bac43ba804776c0caf0bfb0,0.00000
ec80e3ad44d845fbb3f57456d9cad21a,0.35000
ec8573e4a97e40588c11e576c41bc4d3,0.00000
ed18e461bc38424fb4c24cdc7c42e61a,1.45000
ede3f6be1a204b7faf4ca0c0e084fbcf,1.10000
edeaff348b034686a6c522fb819696c1,0.35000
eea781459df448f8804e9bcd69827de6,0.45000
eebc1b1a86fb4b51a7e78c1c5d6742f8,0.35000
eec4c158698441b584af4b0cea5ad5dd,0.00000
ef8d11b9e5da47ba8e6ca27646c6e0d9,0.35000
ef9f6526c6144ec7bd8be8c7d0a35cc2,1.20800
f05ec7f6bf1f4f54aae9ac6f9e78a0bb,0.35000
f127184d853745e1a2985ac721f39bf7,0.35000
f1383d6126d846108174d465629f3bae,0.81400
f194b71229914327819e57e4c33d517b,0.00000
f1b461fdcfdc47ef9680eeb5076fe8ec,0.88000
f1ffe3ba914c4f929649c97a7295db03,0.00000
f20234c49aac4e20a0fbd81cfc38cfbf,0.35000
f256c803606f40e395990d156679e382,0.73700
f2f3021cb93c44c0813870d2a5114a0d,0.00000
f32b7279e26e4f5982d60f8506149c0c,0.00000
f36a7dde45b94a95afa4cd56d8dc577c,0.45000
f37a34b39f494cbd9ba0ae69aa7058a2,0.80000
f3a2f6cf7f084e01bd4a204b0b400d80,0.00000
f3cd8feda4a4411ba90906c785d4f1cc,0.00000
f435c6e9674a4570b7e5d8c1fa78722e,0.35000
f53dd8dfd99c44cbb1eaf243559453cc,0.35000
f5e466c497054219b6e299f51428c11a,0.00000
f5fca5903ea340e0a0391eec1a973cb0,0.00000
f75cf13b946a45acaad94dcfab8b5391,0.00000
f7fb5b56cc8440ad8ee6219c16ca8f05,0.75700
f84d9db27f194df99c2e97c3d25c69ed,1.55000
f8699e9056c74c8ebaa25f2b6e90352c,0.00000
f86ac8ade9f846719126edc7fc985906,0.00000
f8fe9cf54d1c40709d61e349e6607f40,0.00000
f913064f20fd460daafac032a706a8ba,0.00000
f94b71b7984044bf82da51c9ce178fae,0.00000
f964f79095a542339bb762cd1a1373dd,0.45000
f9ce89c1fbce426e81190258a3bfb738,0.80000
f9dd3f539b77447a969bd97bfcbebbf9,0.45000
fa270f3706434d7198f5678f5223b285,0.45000
faa00ea500e64beeac2beeeea27345fc,1.55000
fab05afeb73d4fa7977400182439fe1f,0.00000
fab377d2387944af88386bb823273465,0.35000
fae90e7d9dcf47579777ec1b58ea857a,0.35000
fb26e8296d1e4d88a05da1cf02485091,0.00000
fb2e7e9aaa3146dc81463fed92e31468,0.00000
fb7014aebc6f4e3481ea52c93935a9bc,0.45000
fb96b4c7c87740748b477ab588e43d46,0.00000
fb9738649e7d4b72a91c9e4db8439b59,0.81400
fc358642dcd9478583c9b898ca45f044,0.00000
fc59fa62ac5846529e3d168a7ec74d5a,0.45000
fc76524ff0b040eb820ea3218d71ff82,0.00000
fc813aad00ef4cb2a4a0f2a75bb6bf34,0.49500
fc9cabfd1b0147759ce16f0e4e5cb58e,0.35000
fe075ff50d1d47ab90a27d479ac96207,0.00000
fe0ae12eb2b149f685b525a5a3dede92,1.10000
fe4e55da1e4a41f788b57933d491e17b,0.35000
ff31bd86858e49bda5b22b96e177eda6,0.00000
ff474e749142418b90c167f465c241b2,0.00000
ff55dc44e45840318863347ef0add1d4,0.35000
ff71b61cbaf545f6af520c67cf2b1111,0.35000
ffd87ab0c8ef4567922207f65d094062,0.85800
ffddd41006a3471ca0ea43259d977059,0.00000
fff3555571074fefb82ed582e3d9ccd4,1.39400
